ds,yhat,TID
2022-12-07,63562.82710624587,634870
2022-12-08,72102.33690234325,634870
2022-12-09,68385.20128764192,634870
2022-12-10,57919.95017916758,634870
2022-12-11,58820.47170327359,634870
2022-12-12,42306.861574437964,634870
2022-12-13,73900.69510269456,634870
2022-12-14,60645.47040594515,634870
2022-12-15,69184.98020200286,634870
2022-12-16,65467.844587394604,634870
2022-12-17,55002.593478945535,634870
2022-12-18,55903.115003057435,634870
2022-12-19,39389.504874164915,634870
2022-12-20,70983.33840239087,634870
2022-12-21,57728.113705690936,634870
2022-12-22,66267.6235017892,634870
2022-12-23,62550.48788707537,634870
2022-12-24,52085.2367786596,634870
2022-12-25,52985.758302754955,634870
2022-12-26,36472.14817391966,634870
2022-12-27,68065.98170213116,634870
2022-12-28,54810.75700539021,634870
2022-12-29,63350.266801509795,634870
2022-12-30,59633.13118689996,634870
2022-12-01,64180.83721181594,634873
2022-12-02,72245.9911567256,634873
2022-12-03,71570.30621138749,634873
2022-12-04,63987.66557391573,634873
2022-12-05,69685.14385150713,634873
2022-12-06,64340.01820999195,634873
2022-12-07,69278.75482527254,634873
2022-12-08,65108.72393111672,634873
2022-12-09,73173.87787600189,634873
2022-12-10,72498.19293068297,634873
2022-12-11,64915.552293222296,634873
2022-12-12,70613.03057079294,634873
2022-12-13,65267.904929284356,634873
2022-12-14,70206.64154457286,634873
2022-12-15,66036.61065042022,634873
2022-12-16,74101.76459529143,634873
2022-12-17,73426.07964995292,634873
2022-12-18,65843.43901248787,634873
2022-12-19,71540.91729010156,634873
2022-12-20,66195.79164857956,634873
2022-12-21,71134.5282638619,634873
2022-12-22,66964.4973697006,634873
2022-12-23,75029.65131460645,634873
2022-12-24,74353.9663692484,634873
2022-12-25,66771.32573179444,634873
2022-12-26,72468.80400938736,634873
2022-12-27,67123.67836787197,634873
2022-12-28,72062.41498316222,634873
2022-12-29,67892.3840890014,634873
2022-12-30,75957.53803387051,634873
2022-12-01,56011.07370176562,634875
2022-12-02,63360.88237504169,634875
2022-12-03,51863.03953811238,634875
2022-12-04,53246.51664010474,634875
2022-12-05,67127.72827441012,634875
2022-12-06,56882.26672777106,634875
2022-12-07,57399.62454104994,634875
2022-12-08,56149.237597086074,634875
2022-12-09,63499.046270367435,634875
2022-12-10,52001.20343342505,634875
2022-12-11,53384.680535444175,634875
2022-12-12,67265.892169709,634875
2022-12-13,57020.43062307252,634875
2022-12-14,57537.7884363629,634875
2022-12-15,56287.40149238817,634875
2022-12-16,63637.210165668774,634875
2022-12-17,52139.367328709595,634875
2022-12-18,53522.844430729674,634875
2022-12-19,67404.05606504883,634875
2022-12-20,57158.594518414946,634875
2022-12-21,57675.95233167329,634875
2022-12-22,56425.56538769406,634875
2022-12-23,63775.3740609938,634875
2022-12-24,52277.531224022256,634875
2022-12-25,53661.008326069124,634875
2022-12-26,67542.2199603477,634875
2022-12-27,57296.75841371641,634875
2022-12-28,57814.116226986254,634875
2022-12-29,56563.72928301453,634875
2022-12-30,63913.537956271466,634875
2022-12-01,99819.26520841947,634878
2022-12-02,101207.336634824,634878
2022-12-03,107920.34044063653,634878
2022-12-04,99390.66889969783,634878
2022-12-05,99419.9157145828,634878
2022-12-06,94407.90552141816,634878
2022-12-07,101653.36477015523,634878
2022-12-08,98486.51399200094,634878
2022-12-09,99874.58541838087,634878
2022-12-10,106587.58922421794,634878
2022-12-11,98057.9176832762,634878
2022-12-12,98087.16449815861,634878
2022-12-13,93075.1543050003,634878
2022-12-14,100320.61355374713,634878
2022-12-15,97153.7627756074,634878
2022-12-16,98541.83420195588,634878
2022-12-17,105254.83800778241,634878
2022-12-18,96725.16646683752,634878
2022-12-19,96754.41328173123,634878
2022-12-20,91742.40308856689,634878
2022-12-21,98987.86233732008,634878
2022-12-22,95821.01155916617,634878
2022-12-23,97209.08298555287,634878
2022-12-24,103922.08679136384,634878
2022-12-25,95392.41525041587,634878
2022-12-26,95421.66206530703,634878
2022-12-27,90409.65187214903,634878
2022-12-28,97655.11112091196,634878
2022-12-29,94488.26034274764,634878
2022-12-30,95876.33176910583,634878
2022-12-01,65710.37307245027,634880
2022-12-02,85537.53459827686,634880
2022-12-03,87477.25851057476,634880
2022-12-04,73176.298731313,634880
2022-12-05,77711.09042568372,634880
2022-12-06,73652.6620949956,634880
2022-12-07,72761.9640448735,634880
2022-12-08,65660.34656280222,634880
2022-12-09,85487.50808856345,634880
2022-12-10,87427.2320009146,634880
2022-12-11,73126.27222166497,634880
2022-12-12,77661.0639160152,634880
2022-12-13,73602.63558533204,634880
2022-12-14,72711.93753521307,634880
2022-12-15,65610.32005313129,634880
2022-12-16,85437.48157890719,634880
2022-12-17,87377.20549122554,634880
2022-12-18,73076.24571196725,634880
2022-12-19,77611.03740637845,634880
2022-12-20,73552.60907568102,634880
2022-12-21,72661.91102554358,634880
2022-12-22,65560.2935434631,634880
2022-12-23,85387.45506927816,634880
2022-12-24,87327.17898156536,634880
2022-12-25,73026.21920231922,634880
2022-12-26,77561.01089670992,634880
2022-12-27,73502.58256601743,634880
2022-12-28,72611.88451588315,634880
2022-12-29,65510.267033815086,634880
2022-12-30,85337.42855959469,634880
2022-12-01,59183.54049824093,634886
2022-12-02,60823.506643455774,634886
2022-12-03,56265.34119158378,634886
2022-12-04,57859.53355208809,634886
2022-12-05,52128.43606410985,634886
2022-12-06,61410.147590916284,634886
2022-12-07,61697.80085555889,634886
2022-12-08,60120.350800994245,634886
2022-12-09,61760.31694621749,634886
2022-12-10,57202.151494339116,634886
2022-12-11,58796.34385484419,634886
2022-12-12,53065.24636686492,634886
2022-12-13,62346.95789367587,634886
2022-12-14,62634.61115830298,634886
2022-12-15,61057.16110373615,634886
2022-12-16,62697.12724898053,634886
2022-12-17,58138.96179710355,634886
2022-12-18,59733.15415760148,634886
2022-12-19,54002.056669636135,634886
2022-12-20,63283.768196414356,634886
2022-12-21,63571.42146106622,634886
2022-12-22,61993.97140650889,634886
2022-12-23,63633.93755172773,634886
2022-12-24,59075.77209985888,634886
2022-12-25,60669.96446035757,634886
2022-12-26,54938.86697239122,634886
2022-12-27,64220.578499173935,634886
2022-12-28,64508.23176381032,634886
2022-12-29,62930.781709262206,634886
2022-12-30,64570.7478545066,634886
2022-12-01,39085.36964532401,634888
2022-12-02,41592.957132516094,634888
2022-12-03,39789.641654094194,634888
2022-12-04,35670.797782406815,634888
2022-12-05,38992.63697926105,634888
2022-12-06,41645.5077824877,634888
2022-12-07,37649.87568587948,634888
2022-12-08,39032.80849024053,634888
2022-12-09,41540.39597742618,634888
2022-12-10,39737.080499003445,634888
2022-12-11,35618.236627317674,634888
2022-12-12,38940.07582418132,634888
2022-12-13,41592.9466274012,634888
2022-12-14,37597.31453079251,634888
2022-12-15,38980.247335142434,634888
2022-12-16,41487.83482234122,634888
2022-12-17,39684.51934391554,634888
2022-12-18,35565.67547223585,634888
2022-12-19,38887.51466909411,634888
2022-12-20,41540.3854723202,634888
2022-12-21,37544.75337570372,634888
2022-12-22,38927.68618005879,634888
2022-12-23,41435.27366725476,634888
2022-12-24,39631.95818882479,634888
2022-12-25,35513.11431714672,634888
2022-12-26,38834.95351401438,634888
2022-12-27,41487.8243172337,634888
2022-12-28,37492.19222061675,634888
2022-12-29,38875.125024975314,634888
2022-12-30,41382.71251217128,634888
2022-12-01,41627.944011005005,634892
2022-12-02,46547.305025752816,634892
2022-12-03,40294.63140928891,634892
2022-12-04,31553.24629114152,634892
2022-12-05,46207.188042491776,634892
2022-12-06,41722.83795440554,634892
2022-12-07,42611.32329162935,634892
2022-12-08,41723.37652725047,634892
2022-12-09,46642.73754199033,634892
2022-12-10,40390.06392552151,634892
2022-12-11,31648.678807390803,634892
2022-12-12,46302.62055872954,634892
2022-12-13,41818.27047063903,634892
2022-12-14,42706.755807875576,634892
2022-12-15,41818.80904349134,634892
2022-12-16,46738.17005821746,634892
2022-12-17,40485.496441731404,634892
2022-12-18,31744.111323609934,634892
2022-12-19,46398.05307497623,634892
2022-12-20,41913.70298688903,634892
2022-12-21,42802.1883241047,634892
2022-12-22,41914.241559712995,634892
2022-12-23,46833.60257447039,634892
2022-12-24,40580.928957963995,634892
2022-12-25,31839.5438398592,634892
2022-12-26,46493.485591214,634892
2022-12-27,42009.13550312251,634892
2022-12-28,42897.620840350915,634892
2022-12-29,42009.67407595846,634892
2022-12-30,46929.03509067172,634892
2022-12-01,57925.87549522103,634894
2022-12-02,59782.4896625853,634894
2022-12-03,55663.675320484974,634894
2022-12-04,53386.183422514696,634894
2022-12-05,63214.96699875907,634894
2022-12-06,56185.14005270632,634894
2022-12-07,52878.592992324026,634894
2022-12-08,57393.85945126359,634894
2022-12-09,59250.47361862835,634894
2022-12-10,55131.6592765172,634894
2022-12-11,52854.16737855605,634894
2022-12-12,62682.95095479726,634894
2022-12-13,55653.124008736275,634894
2022-12-14,52346.57694836734,634894
2022-12-15,56861.84340728907,634894
2022-12-16,58718.457574657274,634894
2022-12-17,54599.64323254126,634894
2022-12-18,52322.15133459141,634894
2022-12-19,62150.9349108299,634894
2022-12-20,55121.10796479941,634894
2022-12-21,51814.56090439901,634894
2022-12-22,56329.827363318676,634894
2022-12-23,58186.441530697935,634894
2022-12-24,54067.62718857349,634894
2022-12-25,51790.135290632774,634894
2022-12-26,61618.918866868094,634894
2022-12-27,54589.09192082937,634894
2022-12-28,51282.544860442315,634894
2022-12-29,55797.81131936125,634894
2022-12-30,57654.42548671512,634894
2022-12-01,66779.65046898277,634895
2022-12-02,65971.27890748174,634895
2022-12-03,67903.05052418348,634895
2022-12-04,65364.885680104875,634895
2022-12-05,65112.88709377422,634895
2022-12-06,66334.60417407856,634895
2022-12-07,62552.99185572383,634895
2022-12-08,65833.38124281027,634895
2022-12-09,65025.00968130447,634895
2022-12-10,66956.78129800674,634895
2022-12-11,64418.616453922354,634895
2022-12-12,64166.61786760885,634895
2022-12-13,65388.33494790592,634895
2022-12-14,61606.722629552525,634895
2022-12-15,64887.11201662917,634895
2022-12-16,64078.74045513304,634895
2022-12-17,66010.51207183894,634895
2022-12-18,63472.34722776118,634895
2022-12-19,63220.34864142288,634895
2022-12-20,64442.06572173724,634895
2022-12-21,60660.45340337728,634895
2022-12-22,63940.8427904575,634895
2022-12-23,63132.4712289562,634895
2022-12-24,65064.242845662215,634895
2022-12-25,62526.078001578666,634895
2022-12-26,62274.07941525752,634895
2022-12-27,63495.796495564595,634895
2022-12-28,59714.18417720597,634895
2022-12-29,62994.573564285,634895
2022-12-30,62186.202002790174,634895
2022-12-01,54117.51497197161,634901
2022-12-02,52711.128369832324,634901
2022-12-03,49118.71959233923,634901
2022-12-04,46596.235377270204,634901
2022-12-05,55631.17511712542,634901
2022-12-06,55786.96823501273,634901
2022-12-07,52249.95309239034,634901
2022-12-08,54439.47082936895,634901
2022-12-09,53033.08422723722,634901
2022-12-10,49440.675449729024,634901
2022-12-11,46918.19123466513,634901
2022-12-12,55953.13097452838,634901
2022-12-13,56108.9240924058,634901
2022-12-14,52571.9089497891,634901
2022-12-15,54761.42668676147,634901
2022-12-16,53355.04008462717,634901
2022-12-17,49762.63130711831,634901
2022-12-18,47240.14709206656,634901
2022-12-19,56275.08683191862,634901
2022-12-20,56430.879949812144,634901
2022-12-21,52893.86480717945,634901
2022-12-22,55083.38254415183,634901
2022-12-23,53676.995942021276,634901
2022-12-24,50084.587164508106,634901
2022-12-25,47562.102949461485,634901
2022-12-26,56597.042689321584,634901
2022-12-27,56752.83580720521,634901
2022-12-28,53215.82066457822,634901
2022-12-29,55405.338401549176,634901
2022-12-30,53998.95179940708,634901
2022-12-01,49161.16132163363,634903
2022-12-02,54367.973382561366,634903
2022-12-03,44829.30972223775,634903
2022-12-04,41649.639953476035,634903
2022-12-05,51622.76432856739,634903
2022-12-06,51827.97440408781,634903
2022-12-07,52042.367325692285,634903
2022-12-08,48866.09825058716,634903
2022-12-09,54072.910311517946,634903
2022-12-10,44534.24665118392,634903
2022-12-11,41354.57688244043,634903
2022-12-12,51327.70125751251,634903
2022-12-13,51532.91133303333,634903
2022-12-14,51747.30425463871,634903
2022-12-15,48571.03517953052,634903
2022-12-16,53777.84724046159,634903
2022-12-17,44239.18358011391,634903
2022-12-18,41059.51381137201,634903
2022-12-19,51032.638186484386,634903
2022-12-20,51237.84826198775,634903
2022-12-21,51452.241183585604,634903
2022-12-22,48275.97210847723,634903
2022-12-23,53482.78416941799,634903
2022-12-24,43944.120509060085,634903
2022-12-25,40764.45074033641,634903
2022-12-26,50737.57511542951,634903
2022-12-27,50942.78519093327,634903
2022-12-28,51157.17811253202,634903
2022-12-29,47980.90903743076,634903
2022-12-30,53187.721098348855,634903
2022-12-01,37111.92397163248,634905
2022-12-02,38348.470465656574,634905
2022-12-03,41389.24449453492,634905
2022-12-04,34819.68125964243,634905
2022-12-05,38804.290382622734,634905
2022-12-06,39870.06424365139,634905
2022-12-07,37674.70198622158,634905
2022-12-08,37096.5405191492,634905
2022-12-09,38333.08701315765,634905
2022-12-10,41373.86104204626,634905
2022-12-11,34804.297807151415,634905
2022-12-12,38788.906930145,634905
2022-12-13,39854.68079116722,634905
2022-12-14,37659.318533740916,634905
2022-12-15,37081.15706666914,634905
2022-12-16,38317.70356067182,634905
2022-12-17,41358.477589556074,634905
2022-12-18,34788.914354667715,634905
2022-12-19,38773.52347765112,634905
2022-12-20,39839.29733868243,634905
2022-12-21,37643.93508124868,634905
2022-12-22,37065.773614175916,634905
2022-12-23,38302.32010819233,634905
2022-12-24,41343.094137067405,634905
2022-12-25,34773.53090217671,634905
2022-12-26,38758.14002517339,634905
2022-12-27,39823.91388619826,634905
2022-12-28,37628.551628768015,634905
2022-12-29,37050.39016169264,634905
2022-12-30,38286.936655700156,634905
2022-12-01,51728.451552926366,634907
2022-12-02,49571.38156514212,634907
2022-12-03,46487.96780173499,634907
2022-12-04,43336.728483306164,634907
2022-12-05,53195.33026310195,634907
2022-12-06,51825.23672887087,634907
2022-12-07,50848.69739004342,634907
2022-12-08,51688.6023411503,634907
2022-12-09,49531.532353373696,634907
2022-12-10,46448.11858995275,634907
2022-12-11,43296.87927153011,634907
2022-12-12,53155.48105132952,634907
2022-12-13,51785.387517091105,634907
2022-12-14,50808.84817827178,634907
2022-12-15,51648.75312937941,634907
2022-12-16,49491.683141587986,634907
2022-12-17,46408.26937816445,634907
2022-12-18,43257.03005975278,634907
2022-12-19,53115.631839547284,634907
2022-12-20,51745.53830532065,634907
2022-12-21,50768.998966487976,634907
2022-12-22,51608.90391759088,634907
2022-12-23,49451.83392981256,634907
2022-12-24,46368.42016638222,634907
2022-12-25,43217.18084797674,634907
2022-12-26,53075.78262777485,634907
2022-12-27,51705.689093540896,634907
2022-12-28,50729.149754716345,634907
2022-12-29,51569.0547058148,634907
2022-12-30,49411.98471801657,634907
2022-12-01,73833.77354497652,634910
2022-12-02,78515.24397609547,634910
2022-12-03,73460.3574476162,634910
2022-12-04,77635.32222659343,634910
2022-12-05,88085.76873407658,634910
2022-12-06,74981.07459398569,634910
2022-12-07,77224.14019342266,634910
2022-12-08,74976.75051229264,634910
2022-12-09,79658.22094341306,634910
2022-12-10,74603.33441493145,634910
2022-12-11,78778.29919392812,634910
2022-12-12,89228.74570137194,634910
2022-12-13,76124.05156128634,634910
2022-12-14,78367.11716073699,634910
2022-12-15,76119.72747960807,634910
2022-12-16,80801.19791071318,634910
2022-12-17,75746.31138221931,634910
2022-12-18,79921.27616121364,634910
2022-12-19,90371.72266870108,634910
2022-12-20,77267.02852862525,634910
2022-12-21,79510.09412804496,634910
2022-12-22,77262.70444690692,634910
2022-12-23,81944.17487803807,634910
2022-12-24,76889.28834953457,634910
2022-12-25,81064.25312854833,634910
2022-12-26,91514.69963599647,634910
2022-12-27,78410.0054959259,634910
2022-12-28,80653.07109535928,634910
2022-12-29,78405.68141422306,634910
2022-12-30,83087.15184531339,634910
2022-12-01,49258.03958709615,634911
2022-12-02,50689.19450230509,634911
2022-12-03,54287.22100309404,634911
2022-12-04,50794.445992996356,634911
2022-12-05,46273.695026461486,634911
2022-12-06,54298.93063714683,634911
2022-12-07,46535.66171067655,634911
2022-12-08,48922.47643381044,634911
2022-12-09,50353.6313490054,634911
2022-12-10,53951.657849803974,634911
2022-12-11,50458.88283969494,634911
2022-12-12,45938.13187318935,634911
2022-12-13,53963.3674838649,634911
2022-12-14,46200.098557385696,634911
2022-12-15,48586.91328050605,634911
2022-12-16,50018.06819573021,634911
2022-12-17,53616.09469653427,634911
2022-12-18,50123.319686430026,634911
2022-12-19,45602.56871989214,634911
2022-12-20,53627.80433057787,634911
2022-12-21,45864.53540409956,634911
2022-12-22,48251.3501272332,634911
2022-12-23,49682.50504243658,634911
2022-12-24,53280.53154324419,634911
2022-12-25,49787.7565331286,634911
2022-12-26,45267.005566620006,634911
2022-12-27,53292.24117729595,634911
2022-12-28,45528.972250808714,634911
2022-12-29,47915.786973947506,634911
2022-12-30,49346.94188917982,634911
2022-12-01,51171.8494522008,634913
2022-12-02,55083.66884468759,634913
2022-12-03,51754.134284654116,634913
2022-12-04,54306.736040576136,634913
2022-12-05,53356.03403208976,634913
2022-12-06,53611.20349837311,634913
2022-12-07,51566.93841081878,634913
2022-12-08,51058.20545153975,634913
2022-12-09,54970.02484402592,634913
2022-12-10,51640.490283992665,634913
2022-12-11,54193.092039919786,634913
2022-12-12,53242.39003142307,634913
2022-12-13,53497.55949770834,634913
2022-12-14,51453.294410149436,634913
2022-12-15,50944.56145086216,634913
2022-12-16,54856.380843366605,634913
2022-12-17,51526.84628333099,634913
2022-12-18,54079.44803925391,634913
2022-12-19,53128.74603077309,634913
2022-12-20,53383.91549705282,634913
2022-12-21,51339.650409490314,634913
2022-12-22,50830.917450209214,634913
2022-12-23,54742.736842702914,634913
2022-12-24,51413.20228266953,634913
2022-12-25,53965.80403859756,634913
2022-12-26,53015.102030106376,634913
2022-12-27,53270.271496388064,634913
2022-12-28,51226.00640882097,634913
2022-12-29,50717.27344954816,634913
2022-12-30,54629.092842047976,634913
2022-12-01,62972.46572941639,634914
2022-12-02,71802.76729764667,634914
2022-12-03,68529.73244197555,634914
2022-12-04,66318.2846139242,634914
2022-12-05,65872.65261411753,634914
2022-12-06,67147.01794546894,634914
2022-12-07,65879.13571513385,634914
2022-12-08,63121.5924400144,634914
2022-12-09,71951.89400822813,634914
2022-12-10,68678.85915256994,634914
2022-12-11,66467.41132452643,634914
2022-12-12,66021.77932470583,634914
2022-12-13,67296.1446560613,634914
2022-12-14,66028.2624257204,634914
2022-12-15,63270.71915059163,634914
2022-12-16,72101.02071882675,634914
2022-12-17,68827.98586315739,634914
2022-12-18,66616.53803510685,634914
2022-12-19,66170.90603531954,634914
2022-12-20,67445.27136665801,634914
2022-12-21,66177.38913631586,634914
2022-12-22,63419.845861193666,634914
2022-12-23,72250.147429427,634914
2022-12-24,68977.11257375179,634914
2022-12-25,66765.66474570906,634914
2022-12-26,66320.03274590784,634914
2022-12-27,67594.39807725037,634914
2022-12-28,66326.51584690243,634914
2022-12-29,63568.97257179167,634914
2022-12-30,72399.27414002402,634914
2022-12-01,70990.56639704542,634915
2022-12-02,71381.77022433131,634915
2022-12-03,76854.85640384594,634915
2022-12-04,74494.56337101958,634915
2022-12-05,66704.36586151816,634915
2022-12-06,66972.33188512943,634915
2022-12-07,80489.84309006124,634915
2022-12-08,72438.36798821206,634915
2022-12-09,72829.57181548642,634915
2022-12-10,78302.6579950242,634915
2022-12-11,75942.36496219484,634915
2022-12-12,68152.16745267528,634915
2022-12-13,68420.13347630645,634915
2022-12-14,81937.64468123473,634915
2022-12-15,73886.16957941798,634915
2022-12-16,74277.3734066565,634915
2022-12-17,79750.45958618623,634915
2022-12-18,77390.16655333867,634915
2022-12-19,69599.96904385654,634915
2022-12-20,69867.93506743963,634915
2022-12-21,83385.44627240708,634915
2022-12-22,75333.9711705765,634915
2022-12-23,75725.17499784009,634915
2022-12-24,81198.26117736447,634915
2022-12-25,78837.96814451393,634915
2022-12-26,71047.77063501366,634915
2022-12-27,71315.73665861663,634915
2022-12-28,84833.24786358056,634915
2022-12-29,76781.77276174311,634915
2022-12-30,77172.97658899662,634915
2022-12-01,46065.48525287569,634916
2022-12-02,47706.50204066307,634916
2022-12-03,37310.743550762476,634916
2022-12-04,45640.0905604627,634916
2022-12-05,43888.37066989191,634916
2022-12-06,50565.07070581295,634916
2022-12-07,47208.88887864546,634916
2022-12-08,46356.38843254641,634916
2022-12-09,47997.405220358545,634916
2022-12-10,37601.64673043544,634916
2022-12-11,45930.99374014529,634916
2022-12-12,44179.273849560435,634916
2022-12-13,50855.97388548395,634916
2022-12-14,47499.79205830102,634916
2022-12-15,46647.29161219309,634916
2022-12-16,48288.30840003655,634916
2022-12-17,37892.54991011715,634916
2022-12-18,46221.896919821294,634916
2022-12-19,44470.17702925834,634916
2022-12-20,51146.877065157976,634916
2022-12-21,47790.69523798365,634916
2022-12-22,46938.194791889415,634916
2022-12-23,48579.21157969549,634916
2022-12-24,38183.45308979011,634916
2022-12-25,46512.80009950389,634916
2022-12-26,44761.08020892686,634916
2022-12-27,51437.78024482898,634916
2022-12-28,48081.59841763921,634916
2022-12-29,47229.097971560135,634916
2022-12-30,48870.114759392556,634916
2022-12-01,51803.58789981492,634917
2022-12-02,53022.979825490314,634917
2022-12-03,48687.458467816105,634917
2022-12-04,50534.891135902384,634917
2022-12-05,52278.07489847799,634917
2022-12-06,54691.71348913324,634917
2022-12-07,54696.870821485434,634917
2022-12-08,51796.00004628585,634917
2022-12-09,53015.391971968435,634917
2022-12-10,48679.87061428814,634917
2022-12-11,50527.3032823812,634917
2022-12-12,52270.48704494658,634917
2022-12-13,54684.125635604185,634917
2022-12-14,54689.28296795113,634917
2022-12-15,51788.41219275545,634917
2022-12-16,53007.80411844008,634917
2022-12-17,48672.28276075715,634917
2022-12-18,50519.71542884724,634917
2022-12-19,52262.89919143215,634917
2022-12-20,54676.53778207319,634917
2022-12-21,54681.69511442437,634917
2022-12-22,51780.8243392311,634917
2022-12-23,53000.21626491081,634917
2022-12-24,48664.69490722918,634917
2022-12-25,50512.12757532606,634917
2022-12-26,52255.31133790074,634917
2022-12-27,54668.949928544134,634917
2022-12-28,54674.10726089008,634917
2022-12-29,51773.23648570202,634917
2022-12-30,52992.62841138339,634917
2022-12-01,52091.95405682831,634918
2022-12-02,57313.9510536336,634918
2022-12-03,54886.07281216634,634918
2022-12-04,43510.3878131851,634918
2022-12-05,53781.57457353662,634918
2022-12-06,47575.168013938004,634918
2022-12-07,53136.3771215326,634918
2022-12-08,51859.937805842885,634918
2022-12-09,57081.934802630305,634918
2022-12-10,54654.05656117013,634918
2022-12-11,43278.371562200955,634918
2022-12-12,53549.558322540084,634918
2022-12-13,47343.15176294309,634918
2022-12-14,52904.36087055254,634918
2022-12-15,51627.92155486214,634918
2022-12-16,56849.91855162679,634918
2022-12-17,54422.040310147226,634918
2022-12-18,43046.355311182415,634918
2022-12-19,53317.54207155213,634918
2022-12-20,47111.13551195167,634918
2022-12-21,52672.344619551135,634918
2022-12-22,51395.90530384772,634918
2022-12-23,56617.90230065418,634918
2022-12-24,54190.02405915101,634918
2022-12-25,42814.339060198254,634918
2022-12-26,53085.525820555595,634918
2022-12-27,46879.119260956744,634918
2022-12-28,52440.32836857106,634918
2022-12-29,51163.8890528623,634918
2022-12-30,56385.886049619774,634918
2022-12-01,56935.57242471098,634921
2022-12-02,58259.31305228732,634921
2022-12-03,56013.41498354994,634921
2022-12-04,52609.65788666429,634921
2022-12-05,56337.02607685864,634921
2022-12-06,50367.5357407651,634921
2022-12-07,54156.35456704532,634921
2022-12-08,57230.32746102061,634921
2022-12-09,58554.068088596025,634921
2022-12-10,56308.17001985394,634921
2022-12-11,52904.41292297396,634921
2022-12-12,56631.781113160134,634921
2022-12-13,50662.29077706814,634921
2022-12-14,54451.10960335922,634921
2022-12-15,57525.08249732597,634921
2022-12-16,58848.82312489464,634921
2022-12-17,56602.92505614643,634921
2022-12-18,53199.167959269325,634921
2022-12-19,56926.53614946443,634921
2022-12-20,50957.045813379795,634921
2022-12-21,54745.86463966334,634921
2022-12-22,57819.83753362264,634921
2022-12-23,59143.57816120685,634921
2022-12-24,56897.68009245041,634921
2022-12-25,53493.922995579014,634921
2022-12-26,57221.291185765935,634921
2022-12-27,51251.80084968284,634921
2022-12-28,55040.61967597723,634921
2022-12-29,58114.592569932254,634921
2022-12-30,59438.3331974919,634921
2022-12-01,43025.38946262384,634924
2022-12-02,46724.14158323668,634924
2022-12-03,49850.52978436728,634924
2022-12-04,45747.380130488695,634924
2022-12-05,43648.644516082095,634924
2022-12-06,47172.97605521357,634924
2022-12-07,48344.68821250114,634924
2022-12-08,42769.9821746605,634924
2022-12-09,46468.73429525431,634924
2022-12-10,49595.12249640573,634924
2022-12-11,45491.97284252563,634924
2022-12-12,43393.23722811815,634924
2022-12-13,46917.5687672537,634924
2022-12-14,48089.28092453534,634924
2022-12-15,42514.574886706054,634924
2022-12-16,46213.32700729541,634924
2022-12-17,49339.715208439666,634924
2022-12-18,45236.56555455312,634924
2022-12-19,43137.829940162235,634924
2022-12-20,46662.161479276874,634924
2022-12-21,47833.873636570024,634924
2022-12-22,42259.16759874109,634924
2022-12-23,45957.919719339916,634924
2022-12-24,49084.30792047811,634924
2022-12-25,44981.15826659005,634924
2022-12-26,42882.42265219829,634924
2022-12-27,46406.754191317,634924
2022-12-28,47578.466348604234,634924
2022-12-29,42003.76031077776,634924
2022-12-30,45702.51243137761,634924
2022-12-01,58093.71729492475,634930
2022-12-02,64382.96177986515,634930
2022-12-03,60696.7452092792,634930
2022-12-04,54277.2652422922,634930
2022-12-05,53417.36265424181,634930
2022-12-06,58584.945211770246,634930
2022-12-07,68174.83980849391,634930
2022-12-08,57797.88027369842,634930
2022-12-09,64087.12475862651,634930
2022-12-10,60400.908188055524,634930
2022-12-11,53981.4282210791,634930
2022-12-12,53121.52563300381,634930
2022-12-13,58289.108190548504,634930
2022-12-14,67879.00278726297,634930
2022-12-15,57502.043252489355,634930
2022-12-16,63791.28773740007,634930
2022-12-17,60105.071166810594,634930
2022-12-18,53685.59119981876,634930
2022-12-19,52825.688611808415,634930
2022-12-20,57993.271169288506,634930
2022-12-21,67583.16576603735,634930
2022-12-22,57206.206231257835,634930
2022-12-23,63495.450716188294,634930
2022-12-24,59809.23414558691,634930
2022-12-25,53389.754178605646,634930
2022-12-26,52529.8515905704,634930
2022-12-27,57697.43414806675,634930
2022-12-28,67287.32874480644,634930
2022-12-29,56910.369210031495,634930
2022-12-30,63199.61369494717,634930
2022-12-01,76569.26011170582,634934
2022-12-02,86519.4398408086,634934
2022-12-03,71665.89020182916,634934
2022-12-04,71668.32956875746,634934
2022-12-05,81391.24483995236,634934
2022-12-06,73425.49288457565,634934
2022-12-07,71351.7581178146,634934
2022-12-08,76897.79639958391,634934
2022-12-09,86847.97612869278,634934
2022-12-10,71994.42648969231,634934
2022-12-11,71996.8658566455,634934
2022-12-12,81719.78112780902,634934
2022-12-13,73754.02917243184,634934
2022-12-14,71680.29440567968,634934
2022-12-15,77226.33268741016,634934
2022-12-16,87176.51241655344,634934
2022-12-17,72322.96277753876,634934
2022-12-18,72325.40214449531,634934
2022-12-19,82048.31741570118,634934
2022-12-20,74082.56546033375,634934
2022-12-21,72008.83069355018,634934
2022-12-22,77554.86897528516,634934
2022-12-23,87505.04870442505,634934
2022-12-24,72651.4990654019,634934
2022-12-25,72653.93843238337,634934
2022-12-26,82376.85370355783,634934
2022-12-27,74411.1017481899,634934
2022-12-28,72337.36698141522,634934
2022-12-29,77883.40526316325,634934
2022-12-30,87833.58499227469,634934
2022-12-01,51655.47871097691,634936
2022-12-02,59659.772632936096,634936
2022-12-03,56403.76706242887,634936
